Stat,Type,Bths,SF,Stat Date,CDOM,Bds,Year,Month,Day,Agg_Average Days on Market,Agg_Average Percent of Last List Price,Agg_Average Percent of Last Original Price,Agg_Average Price Per Square Foot,Agg_Average Sales Price,Agg_Closed Sales,Agg_Homes for Sale,Agg_Median Days on Market,Agg_Median Percent of Last List Price,Agg_Median Percent of Last Original Price,Agg_Median Price Per Square Foot,Agg_Median Sales Price,Agg_Months Supply of Inventory (Closed),Agg_Months Supply of Inventory (Pending),Agg_New Listings,Agg_Pending Sales,Price_Per_SF,Total_Rooms,Bths_Bds_Ratio,Price_per_Bedroom,Log Price,Size Category_Large,Size Category_Medium,Size Category_Small,Category Number,Category Label
S,COND,1.0,769.0,2020-09-08,6.0,1,2020,9,8,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,409.62288686605984,2.0,1.0,315000.0,12.66032791780777,0.0,0.0,1.0,3,small
S,RESI,2.5,2400.0,2020-09-08,4.0,4,2020,9,8,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,333.3333333333333,6.5,0.625,200000.0,13.592367006650065,1.0,0.0,0.0,1,large
S,COND,1.0,884.0,2020-09-09,14.0,1,2020,9,9,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,598.4162895927602,2.0,1.0,529000.0,13.178743710840436,0.0,0.0,1.0,3,small
S,RESI,1.5,1630.0,2020-09-09,5.0,3,2020,9,9,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,634.9693251533743,4.5,0.5,345000.0,13.849911984681606,0.0,1.0,0.0,2,medium
S,COND,1.0,656.0,2020-09-09,2.0,1,2020,9,9,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,750.0,2.0,1.0,492000.0,13.106233995474446,0.0,0.0,1.0,3,small
S,RESI,3.5,1570.0,2020-09-09,6.0,3,2020,9,9,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,455.4140127388535,6.5,1.1666666666666667,238333.3333333333,13.480037821676143,0.0,1.0,0.0,2,medium
S,RESI,1.25,1395.0,2020-09-09,15.0,2,2020,9,9,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,616.4874551971326,3.25,0.625,430000.0,13.664687668229693,0.0,1.0,0.0,2,medium
S,COND,2.25,1659.0,2020-09-09,104.0,2,2020,9,9,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,663.0500301386377,4.25,1.125,550000.0,13.9108207377686,0.0,1.0,0.0,2,medium
S,COND,1.0,958.0,2020-09-09,55.0,2,2020,9,9,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,386.2212943632568,3.0,0.5,185000.0,12.821258284620408,0.0,0.0,1.0,3,small
S,RESI,2.25,1400.0,2020-09-10,12.0,3,2020,9,10,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,614.2857142857143,5.25,0.75,286666.6666666667,13.664687668229693,0.0,1.0,0.0,2,medium
S,RESI,2.0,1961.0,2020-09-10,10.0,3,2020,9,10,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,512.4936257011728,5.0,0.6666666666666666,335000.0,13.820498099475314,0.0,1.0,0.0,2,medium
S,RESI,2.0,2020.0,2020-09-11,9.0,4,2020,9,11,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,581.6831683168317,6.0,0.5,293750.0,13.976778705560395,1.0,0.0,0.0,1,large
S,RESI,2.25,2950.0,2020-09-11,99.0,3,2020,9,11,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,289.1525423728813,5.25,0.75,284333.3333333333,13.656514826473815,1.0,0.0,0.0,1,large
S-UL,RESI,1.5,1290.0,2020-09-11,,4,2020,9,11,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,581.3953488372093,5.5,0.375,187500.0,13.527828485512494,0.0,1.0,0.0,2,medium
S,RESI,1.5,2000.0,2020-09-11,14.0,3,2020,9,11,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,475.0,4.5,0.5,316666.6666666667,13.764217263576723,0.0,1.0,0.0,2,medium
S,RESI,2.25,1438.0,2020-09-11,125.0,2,2020,9,11,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,486.7837273991655,4.25,1.125,349997.5,13.458828471142889,0.0,1.0,0.0,2,medium
S,COND,1.75,904.0,2020-09-11,200.0,2,2020,9,11,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,506.6371681415929,3.75,0.875,229000.0,13.03462446309632,0.0,0.0,1.0,3,small
S,RESI,1.5,2070.0,2020-09-11,6.0,4,2020,9,11,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,350.24154589371983,5.5,0.375,181250.0,13.493926933836812,1.0,0.0,0.0,1,large
S,RESI,1.0,1610.0,2020-09-11,4.0,2,2020,9,11,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,508.85093167701865,3.0,0.5,409625.0,13.61614456656106,0.0,1.0,0.0,2,medium
S-UL,COND,0.0,805.0,2020-09-11,,0,2020,9,11,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,546.583850931677,0.0,0.0,440000.0,12.994530005894443,0.0,0.0,1.0,3,small
S,COND,0.5,1232.0,2020-09-11,162.0,1,2020,9,11,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,415.9902597402597,1.5,0.5,512500.0,13.1470559899947,0.0,1.0,0.0,2,medium
S,COND,1.0,634.0,2020-09-12,28.0,1,2020,9,12,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,575.7097791798108,2.0,1.0,365000.0,12.80765263256463,0.0,0.0,1.0,3,small
S,RESI,2.25,2390.0,2020-09-12,8.0,3,2020,9,12,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,588.2845188284518,5.25,0.75,468666.6666666667,14.156259351352746,1.0,0.0,0.0,1,large
S,COND,1.75,1302.0,2020-09-12,39.0,2,2020,9,12,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,449.3087557603687,3.75,0.875,292500.0,13.279367126213993,0.0,1.0,0.0,2,medium
S,COND,1.0,926.0,2020-09-14,119.0,1,2020,9,14,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,469.6544276457884,2.0,1.0,434900.0,12.98287139858573,0.0,0.0,1.0,3,small
S,RESI,1.0,2760.0,2020-09-14,6.0,2,2020,9,14,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,416.6666666666667,3.0,0.5,575000.0,13.955272500339431,1.0,0.0,0.0,1,large
S,RESI,2.25,1777.0,2020-09-14,15.0,2,2020,9,14,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,703.4327518289251,4.25,1.125,625000.0,14.038654109278484,0.0,1.0,0.0,2,medium
S,RESI,1.75,1540.0,2020-09-14,17.0,3,2020,9,14,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,512.3376623376623,4.75,0.5833333333333334,263000.0,13.578521599828012,0.0,1.0,0.0,2,medium
S-UL,RESI,1.5,2100.0,2020-09-15,,2,2020,9,15,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,414.2857142857143,3.5,0.75,435000.0,13.676248490630767,1.0,0.0,0.0,1,large
S,RESI,2.0,1510.0,2020-09-15,3.0,2,2020,9,15,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,539.7350993377484,4.0,1.0,407500.0,13.610943392223,0.0,1.0,0.0,2,medium
S,RESI,1.75,1170.0,2020-09-15,6.0,2,2020,9,15,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,756.4102564102565,3.75,0.875,442500.0,13.693342923990066,0.0,1.0,0.0,2,medium
S,RESI,1.0,1910.0,2020-09-15,6.0,2,2020,9,15,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,492.1465968586388,3.0,0.5,470000.0,13.753635154246188,0.0,1.0,0.0,2,medium
S,RESI,2.0,1350.0,2020-09-15,27.0,2,2020,9,15,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,503.7037037037037,4.0,1.0,340000.0,13.42984807715229,0.0,1.0,0.0,2,medium
S,COND,1.75,981.0,2020-09-16,18.0,2,2020,9,16,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,668.1957186544342,3.75,0.875,327750.0,13.393153582185892,0.0,0.0,1.0,3,small
S,COND,1.0,723.0,2020-09-16,9.0,1,2020,9,16,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,542.8769017980636,2.0,1.0,392500.0,12.8802918162046,0.0,0.0,1.0,3,small
S,RESI,1.75,2405.0,2020-09-16,28.0,2,2020,9,16,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,515.5925155925156,3.75,0.875,620000.0,14.03062193758122,1.0,0.0,0.0,1,large
S,COND,1.0,977.0,2020-09-16,3.0,2,2020,9,16,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,422.7226202661208,3.0,0.5,206500.0,12.931202871943167,0.0,0.0,1.0,3,small
S,RESI,1.75,1570.0,2020-09-16,6.0,3,2020,9,16,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,517.1974522292994,4.75,0.5833333333333334,270666.6666666667,13.607255619143816,0.0,1.0,0.0,2,medium
S,COND,1.0,658.0,2020-09-16,5.0,1,2020,9,16,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,623.1003039513678,2.0,1.0,410000.0,12.92391243868049,0.0,0.0,1.0,3,small
S,RESI,2.5,1470.0,2020-09-16,10.0,3,2020,9,16,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,540.1360544217687,5.5,0.8333333333333334,264666.6666666667,13.584838740229271,0.0,1.0,0.0,2,medium
S,RESI,2.75,2268.0,2020-09-16,57.0,3,2020,9,16,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,684.3033509700176,5.75,0.9166666666666666,517333.3333333333,14.2550549797253,1.0,0.0,0.0,1,large
S,RESI,1.5,2750.0,2020-09-17,23.0,4,2020,9,17,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,572.7272727272727,5.5,0.375,393750.0,14.269765830241871,1.0,0.0,0.0,1,large
S,RESI,3.75,2362.0,2020-09-17,112.0,3,2020,9,17,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,707.0279424216766,6.75,1.25,556666.6666666666,14.328334184392938,1.0,0.0,0.0,1,large
S,RESI,2.25,2570.0,2020-09-17,16.0,4,2020,9,17,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,682.8793774319066,6.25,0.5625,438750.0,14.377979414882104,1.0,0.0,0.0,1,large
S,COND,1.0,845.0,2020-09-17,7.0,1,2020,9,17,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,396.4497041420119,2.0,1.0,335000.0,12.721885810807205,0.0,0.0,1.0,3,small
S,RESI,3.0,1540.0,2020-09-17,3.0,3,2020,9,17,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,477.2402597402597,6.0,1.0,244983.3333333333,13.507557748670134,0.0,1.0,0.0,2,medium
S,RESI,2.25,1556.0,2020-09-17,56.0,3,2020,9,17,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,482.0019280205656,5.25,0.75,249998.3333333333,13.527821818823604,0.0,1.0,0.0,2,medium
S,RESI,2.5,1760.0,2020-09-17,2.0,3,2020,9,17,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,491.4772727272728,5.5,0.8333333333333334,288333.3333333333,13.670484785914017,0.0,1.0,0.0,2,medium
S,RESI,2.75,1960.0,2020-09-18,23.0,3,2020,9,18,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,440.3061224489796,5.75,0.9166666666666666,287666.6666666667,13.668169970065565,0.0,1.0,0.0,2,medium
S-UL,RESI,0.0,1880.0,2020-09-18,,0,2020,9,18,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,585.1063829787234,0.0,0.0,1100000.0,13.9108207377686,0.0,1.0,0.0,2,medium
S,COND,2.0,1659.0,2020-09-18,101.0,3,2020,9,18,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,427.96865581675706,5.0,0.6666666666666666,236666.66666666663,13.473020249017498,0.0,1.0,0.0,2,medium
S-UL,COND,1.75,1275.0,2020-09-18,,2,2020,9,18,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,643.1372549019608,3.75,0.875,410000.0,13.617059619240436,0.0,1.0,0.0,2,medium
S,RESI,1.75,1880.0,2020-09-18,22.0,3,2020,9,18,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,553.1914893617021,4.75,0.5833333333333334,346666.6666666667,13.854731271117556,0.0,1.0,0.0,2,medium
S,COND,1.0,600.0,2020-09-18,6.0,1,2020,9,18,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,725.0,2.0,1.0,435000.0,12.983101310070822,0.0,0.0,1.0,3,small
S,RESI,3.0,2900.0,2020-09-18,7.0,4,2020,9,18,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,620.6896551724138,7.0,0.75,450000.0,14.403297222866392,1.0,0.0,0.0,1,large
S,RESI,1.0,2220.0,2020-09-18,5.0,2,2020,9,18,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,352.2522522522523,3.0,0.5,391000.0,13.569610019527447,1.0,0.0,0.0,1,large
S,RESI,2.5,2180.0,2020-09-18,4.0,4,2020,9,18,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,389.908256880734,6.5,0.625,212500.0,13.652991628466498,1.0,0.0,0.0,1,large
S,COND,1.0,617.0,2020-09-21,13.0,1,2020,9,21,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,676.6612641815235,2.0,1.0,417500.0,12.942039823273047,0.0,0.0,1.0,3,small
S,COND,1.0,746.0,2020-09-21,57.0,1,2020,9,21,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,469.1689008042896,2.0,1.0,350000.0,12.765688433465597,0.0,0.0,1.0,3,small
S,COND,2.0,1060.0,2020-09-21,97.0,2,2020,9,21,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,631.1320754716982,4.0,1.0,334500.0,13.413539339110365,0.0,1.0,0.0,2,medium
S,RESI,1.75,1820.0,2020-09-22,16.0,4,2020,9,22,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,521.978021978022,5.75,0.4375,237500.0,13.764217263576723,0.0,1.0,0.0,2,medium
S,RESI,1.5,1420.0,2020-09-22,3.0,3,2020,9,22,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,633.8028169014085,4.5,0.5,300000.0,13.710150042306449,0.0,1.0,0.0,2,medium
S,RESI,2.5,1886.0,2020-09-22,16.0,2,2020,9,22,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,498.40933191940616,4.5,1.25,470000.0,13.753635154246188,0.0,1.0,0.0,2,medium
S,RESI,2.0,2200.0,2020-09-22,7.0,3,2020,9,22,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,543.1818181818181,5.0,0.6666666666666666,398333.3333333333,13.993656743347747,1.0,0.0,0.0,1,large
S,COND,1.0,690.0,2020-09-23,1.0,1,2020,9,23,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,528.9855072463768,2.0,1.0,365000.0,12.80765263256463,0.0,0.0,1.0,3,small
S,RESI,2.5,2410.0,2020-09-23,7.0,4,2020,9,23,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,587.1369294605809,6.5,0.625,353750.0,14.162640089059476,1.0,0.0,0.0,1,large
S,COND,1.0,844.0,2020-09-23,6.0,2,2020,9,23,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,515.4028436018957,3.0,0.5,217500.0,12.983101310070822,0.0,0.0,1.0,3,small
S,RESI,2.5,2130.0,2020-09-23,6.0,2,2020,9,23,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,643.1924882629108,4.5,1.25,685000.0,14.130321297804308,1.0,0.0,0.0,1,large
S,RESI,2.0,2360.0,2020-09-23,6.0,4,2020,9,23,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,511.864406779661,6.0,0.5,302000.0,14.004476657476898,1.0,0.0,0.0,1,large
S,COND,1.0,544.0,2020-09-23,29.0,1,2020,9,23,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,735.2941176470588,2.0,1.0,400000.0,12.89921982609012,0.0,0.0,1.0,3,small
S,COND,1.0,624.0,2020-09-23,64.0,1,2020,9,23,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,713.1410256410256,2.0,1.0,445000.0,13.005829561148378,0.0,0.0,1.0,3,small
S,COND,1.0,709.0,2020-09-23,78.0,1,2020,9,23,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,550.0705218617771,2.0,1.0,390000.0,12.873902018105827,0.0,0.0,1.0,3,small
S,COND,1.0,770.0,2020-09-23,17.0,2,2020,9,23,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,467.53246753246754,3.0,0.5,180000.0,12.793859310432293,0.0,0.0,1.0,3,small
S,COND,2.0,1352.0,2020-09-24,1.0,2,2020,9,24,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,543.6390532544378,4.0,1.0,367500.0,13.507625778194974,0.0,1.0,0.0,2,medium
S,RESI,1.75,2770.0,2020-09-24,4.0,4,2020,9,24,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,433.2129963898917,5.75,0.4375,300000.0,13.997832114758229,1.0,0.0,0.0,1,large
S,RESI,2.5,1420.0,2020-09-24,42.0,3,2020,9,24,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,612.6760563380282,5.5,0.8333333333333334,290000.0,13.676248490630767,0.0,1.0,0.0,2,medium
S,RESI,1.75,1500.0,2020-09-24,5.0,3,2020,9,24,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,572.0,4.75,0.5833333333333334,286000.0,13.6623593784701,0.0,1.0,0.0,2,medium
S,RESI,2.75,2700.0,2020-09-25,26.0,4,2020,9,25,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,481.1111111111111,6.75,0.6875,324750.0,14.077105295652736,1.0,0.0,0.0,1,large
S,RESI,2.5,2610.0,2020-09-25,9.0,2,2020,9,25,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,842.911877394636,4.5,1.25,1100000.0,14.603967918328545,1.0,0.0,0.0,1,large
S,COND,1.75,1055.0,2020-09-25,9.0,2,2020,9,25,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,402.8436018957346,3.75,0.875,212500.0,12.959844447906551,0.0,1.0,0.0,2,medium
S,COND,3.5,1724.0,2020-09-25,,3,2020,9,25,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,949.5812064965196,6.5,1.1666666666666667,545692.6666666666,14.308423503354971,0.0,1.0,0.0,2,medium
S,RESI,2.0,2000.0,2020-09-25,6.0,3,2020,9,25,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,464.5,5.0,0.6666666666666666,309666.6666666667,13.741864017795976,0.0,1.0,0.0,2,medium
S,RESI,2.75,2460.0,2020-09-25,6.0,5,2020,9,25,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,740.650406504065,7.75,0.55,364400.0,14.41544535680204,1.0,0.0,0.0,1,large
S,RESI,2.5,2840.0,2020-09-25,6.0,4,2020,9,25,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,403.8732394366197,6.5,0.625,286750.0,13.952660396111508,1.0,0.0,0.0,1,large
S,RESI,2.25,2910.0,2020-09-25,4.0,3,2020,9,25,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,567.0103092783505,5.25,0.75,550000.0,14.316285845876765,1.0,0.0,0.0,1,large
S,RESI,2.0,2770.0,2020-09-25,7.0,4,2020,9,25,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,485.5595667870036,6.0,0.5,336250.0,14.111904571018076,1.0,0.0,0.0,1,large
S,COND,1.0,815.0,2020-09-25,18.0,1,2020,9,25,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,674.8466257668712,2.0,1.0,550000.0,13.217673557208654,0.0,0.0,1.0,3,small
S,RESI,1.75,1850.0,2020-09-26,2.0,3,2020,9,26,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,527.027027027027,4.75,0.5833333333333334,325000.0,13.790192749979983,0.0,1.0,0.0,2,medium
S,RESI,1.0,1030.0,2020-09-28,13.0,2,2020,9,28,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,659.2233009708738,3.0,0.5,339500.0,13.428376406540831,0.0,1.0,0.0,2,medium
S,RESI,2.0,1470.0,2020-09-28,6.0,3,2020,9,28,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,761.9047619047619,5.0,0.6666666666666666,373333.3333333333,13.928839243271277,0.0,1.0,0.0,2,medium
S,RESI,2.5,1472.0,2020-09-28,51.0,3,2020,9,28,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,543.4442934782609,5.5,0.8333333333333334,266650.0,13.592304504696855,0.0,1.0,0.0,2,medium
S,COND,3.5,1724.0,2020-09-29,,3,2020,9,29,24.0,1.006,0.995,557.0,1070192.0,413.0,291.0,9.0,1.0,1.0,536.0,911000.0,3.1,3.0,668.0,418.0,825.070765661253,6.5,1.1666666666666667,474140.6666666667,14.167871610438816,0.0,1.0,0.0,2,medium
