#,MLS,Stat,Type,Address,State,List/Sell $,Bths,SF,Stat Date,Area,City,CDOM,Bds
76,1500088,S,COND,3700 26th Place W #401,WA,"$460,000",1.75,"1,380",02/12/2020,700,Seattle,157.0,3
77,1547312,S,RESI,217 W Lee St,WA,"$948,000",2.5,"1,490",02/13/2020,700,Seattle,5.0,3
78,1550511,S,RESI,3215 39th Ave W,WA,"$1,799,000",3.25,"3,450",02/13/2020,700,Seattle,98.0,4
79,1552412,S,COND,522 W Mercer Place #404,WA,"$580,000",2.0,"1,015",02/13/2020,700,Seattle,5.0,2
80,1484703,S,RESI,18 W McGraw St,WA,"$1,385,000",3.0,"2,480",02/13/2020,700,Seattle,188.0,4
81,1466795,S,COND,1758 Dexter Ave N #7,WA,"$610,000",1.0,"1,149",02/13/2020,700,Seattle,219.0,2
82,1527762,S,RESI,4001 W Dravus St,WA,"$1,710,000",4.5,"3,621",02/13/2020,700,Seattle,109.0,4
83,1555598,S,RESI,1940 9th Ave W,WA,"$1,200,000",3.25,"2,000",02/14/2020,700,Seattle,6.0,3
84,1551408,S,RESI,2007 Dexter Ave N #B,WA,"$760,000",1.75,"1,212",02/14/2020,700,Seattle,7.0,2
85,1553090,S,RESI,2007 Dexter Ave N #A,WA,"$760,000",1.75,"1,212",02/14/2020,700,Seattle,1.0,2
86,1524743,S,COND,301 W Raye St #206,WA,"$399,000",1.5,697,02/14/2020,700,Seattle,103.0,2
87,1551158,S,COND,1800 Taylor Ave N #211,WA,"$385,950",1.0,798,02/14/2020,700,Seattle,94.0,2
88,1536199,S,RESI,3408 10th Ave W,WA,"$1,060,000",2.25,"2,500",02/15/2020,700,Seattle,53.0,4
89,1553251,S,RESI,815 2nd Ave N #B,WA,"$1,050,000",2.25,"1,810",02/15/2020,700,Seattle,71.0,3
90,1556491,S,RESI,2003 13th Ave W,WA,"$689,950",1.75,"1,366",02/16/2020,700,Seattle,,2
91,1557864,S,RESI,3606 41st Ave W,WA,"$1,112,030",1.75,"2,210",02/17/2020,700,Seattle,6.0,3
92,1543604,S,COND,420 Valley St #W-411,WA,"$375,000",1.0,485,02/18/2020,700,Seattle,279.0,1
93,1533940,S,RESI,3237 22nd Ave W,WA,"$849,000",1.75,"1,740",02/18/2020,700,Seattle,69.0,3
94,1566594,S-UL,COND,521 5th W #604,WA,"$518,000",0.0,"1,073",02/18/2020,700,Seattle,,0
95,1561360,S,RESI,3812 13th Ave W #C,WA,"$797,000",2.5,"1,250",02/18/2020,700,Seattle,6.0,2
96,1547280,S,COND,18 Dravus St #302,WA,"$425,000",1.0,716,02/18/2020,700,Seattle,32.0,1
97,1524119,S,RESI,3051 36th Ave W,WA,"$895,995",2.0,"1,840",02/18/2020,700,Seattle,76.0,4
98,1534994,S,COND,202 W Olympic Place #104,WA,"$579,950",1.5,"1,012",02/18/2020,700,Seattle,91.0,2
99,1535377,S,COND,801 2nd Ave N #302,WA,"$642,000",1.75,"1,057",02/19/2020,700,Seattle,85.0,1
1001550353,S,COND,1504,Aurora Ave N #412,WA,"$440,000",1.75,981,02/19/2020,700,Seattle,5.0,2
1011539323,S,RESI,4527,W Raye St,WA,"$1,533,570",3.5,"3,750",02/19/2020,700,Seattle,197.0,5
1021556799,S,RESI,1908,29th Ave W,WA,"$1,625,000",2.75,"3,520",02/19/2020,700,Seattle,6.0,4
1031543318,S,RESI,2005,Dexter Ave N #B,WA,"$749,000",1.75,"1,212",02/20/2020,700,Seattle,64.0,2
1041560237,S,COND,1107,Olympic Wy W #B,WA,"$1,150,000",2.5,"2,253",02/20/2020,700,Seattle,8.0,2
1051556034,S,COND,202,W Olympic Place #305,WA,"$635,000",1.5,"1,184",02/20/2020,700,Seattle,4.0,2
1061521783,S,RESI,3819,34th Ave W,WA,"$707,000",2.25,"1,403",02/20/2020,700,Seattle,123.0,2
1071540247,S,RESI,2591,Magnolia Blvd W,WA,"$1,120,000",2.25,"2,680",02/20/2020,700,Seattle,58.0,4
1081522866,S,RESI,1523,1st Ave W,WA,"$2,250,000",4.0,"3,497",02/20/2020,700,Seattle,97.0,4
1091553494,S,RESI,1563,30th Ave W,WA,"$1,300,000",2.0,"2,220",02/20/2020,700,Seattle,11.0,2
1101554796,S,RESI,2626,29th Ave W,WA,"$1,350,000",2.0,"3,030",02/20/2020,700,Seattle,3.0,3
1111448462,S,COND,947,W McGraw St #42,WA,"$1,327,771",3.5,"1,724",02/21/2020,700,Seattle,,3
1121474018,S,COND,3604,26th Place W #202,WA,"$500,000",1.75,"1,548",02/21/2020,700,Seattle,219.0,3
1131553958,S,COND,2530,15th Ave W #301,WA,"$301,000",1.0,778,02/21/2020,700,Seattle,112.0,1
1141559602,S,COND,201,Galer St #436,WA,"$460,000",1.0,656,02/21/2020,700,Seattle,2.0,0
1151558733,S,COND,3608,14th Ave W #102,WA,"$360,000",1.0,660,02/24/2020,700,Seattle,15.0,1
1161551899,S,RESI,3641,32nd Ave W,WA,"$762,500",1.0,"1,560",02/24/2020,700,Seattle,8.0,2
1171559256,S,COND,812,5th Ave N #407,WA,"$615,000",1.75,911,02/24/2020,700,Seattle,6.0,2
1181534414,S,COND,2636,22nd Ave W #101,WA,"$455,000",1.75,"1,080",02/24/2020,700,Seattle,69.0,2
1191547943,S,RESI,3705,W Barrett St,WA,"$2,610,000",3.0,"4,025",02/25/2020,700,Seattle,36.0,4
