#,MLS,Stat,Type,Address,State,List/Sell $,Bths,SF,Stat Date,Area,City,CDOM,Bds
491937489,S,COND,326,Queen Anne Ave N #604,WA,"$359,000",1.0,639,06/18/2016,700,Seattle,13.0,1
492916794,S,COND,467,Newton #402,WA,"$440,000",1.0,717,06/18/2016,700,Seattle,52.0,1
493936770,S,RESI,208,Hayes,WA,"$950,000",2.75,"2,600",06/18/2016,700,Seattle,7.0,3
494943235,S,RESI,2621,W Boston St,WA,"$1,799,950",3.5,"3,782",06/18/2016,700,Seattle,11.0,5
495963376,S-UL,COND,2137,Waverly Place N,WA,"$585,000",0.0,"1,558",06/18/2016,700,Seattle,,0
496900466,S,RESI,3725,W Armour Place,WA,"$675,000",2.5,"2,910",06/20/2016,700,Seattle,9.0,3
497942527,S,RESI,1211,4th Ave W,WA,"$1,125,000",1.5,"2,130",06/20/2016,700,Seattle,6.0,3
498941704,S,RESI,2659,34th Ave W,WA,"$691,000",1.0,"1,120",06/20/2016,700,Seattle,8.0,2
499929782,S,COND,500,Elliott Ave W #202,WA,"$217,500",1.0,453,06/21/2016,700,Seattle,16.0,0
500964301,S-UL,RESI,2405,5th Ave W,WA,"$830,000",2.0,"1,730",06/21/2016,700,Seattle,,4
501932100,S,RESI,211,Ward St,WA,"$1,690,225",3.5,"3,218",06/21/2016,700,Seattle,23.0,4
502942035,S,COND,1909,10th Ave W #301,WA,"$445,000",2.0,942,06/21/2016,700,Seattle,6.0,2
503912140,S,RESI,19,Prospect St,WA,"$1,230,000",0.0,"3,300",06/21/2016,700,Seattle,51.0,4
504927072,S,RESI,2475,4th Ave N,WA,"$1,185,000",1.75,"2,450",06/21/2016,700,Seattle,4.0,3
505950725,S,RESI,3253,W 22nd Ave W,WA,"$531,000",1.75,"1,302",06/21/2016,700,Seattle,12.0,3
506856825,S,RESI,14,W Newell St,WA,"$750,000",1.75,"1,750",06/21/2016,700,Seattle,206.0,3
507936691,S,RESI,2645,30th Ave W,WA,"$960,000",2.0,"2,160",06/21/2016,700,Seattle,7.0,4
508925462,S,COND,1000,Aurora Ave N #211,WA,"$350,000",1.0,762,06/22/2016,700,Seattle,14.0,1
509895775,S,COND,521,5th Ave W #104,WA,"$353,000",1.0,716,06/22/2016,700,Seattle,97.0,1
510899245,S,RESI,4428,36th Ave W,WA,"$813,750",3.5,"3,180",06/22/2016,700,Seattle,89.0,4
511934737,S,RESI,2714,9th Ave W,WA,"$725,000",1.5,"2,430",06/22/2016,700,Seattle,18.0,3
512927246,S,RESI,3720,W Lawton St,WA,"$1,875,000",2.5,"3,960",06/22/2016,700,Seattle,5.0,4
513948993,S,RESI,164,Lynn St,WA,"$1,100,000",2.25,"2,090",06/22/2016,700,Seattle,6.0,3
514940938,S,RESI,3011,Humes Place W,WA,"$738,500",3.5,"2,290",06/23/2016,700,Seattle,12.0,3
515937989,S,COND,2244,13th Ave W #206,WA,"$282,000",1.0,595,06/23/2016,700,Seattle,4.0,1
516945923,S,COND,530,4th Ave W #302,WA,"$430,000",1.0,886,06/23/2016,700,Seattle,2.0,1
517932816,S,RESI,2526,29th Ave W,WA,"$960,000",2.0,"2,920",06/23/2016,700,Seattle,7.0,4
518938260,S,COND,621,5th Ave N #210,WA,"$350,000",1.0,590,06/23/2016,700,Seattle,11.0,1
519935782,S,RESI,1301,W Dravus St,WA,"$1,130,000",2.5,"3,200",06/23/2016,700,Seattle,8.0,3
520943093,S,RESI,215,W Lee Street,WA,"$980,000",2.5,"1,720",06/23/2016,700,Seattle,9.0,3
521943412,S,RESI,2811,30th Ave W,WA,"$820,000",1.75,"2,190",06/24/2016,700,Seattle,8.0,3
522937934,S,RESI,2112,Warren Ave N #B,WA,"$895,000",3.25,"2,100",06/24/2016,700,Seattle,6.0,3
523787183,S,RESI,1636,Magnolia Blvd W,WA,"$2,570,000",4.25,"4,380",06/24/2016,700,Seattle,363.0,6
524945968,S,RESI,902,W Halladay St,WA,"$880,000",2.5,"2,030",06/24/2016,700,Seattle,7.0,3
525955114,S,COND,330,W Olympic Place #105,WA,"$339,900",1.0,634,06/24/2016,700,Seattle,3.0,1
526929777,S,COND,7,Harrison St,WA,"$183,000",1.0,555,06/25/2016,700,Seattle,7.0,1
